Year,State,Citizen Category,Ethnic Group,Value in Thousands
1986,N.SEMBILAN,Malaysian citizens,Bumiputera,96
1986,N.SEMBILAN,Malaysian citizens,Chinese,70.3
1986,N.SEMBILAN,Malaysian citizens,Indians,43.8
1986,N.SEMBILAN,Malaysian citizens,Others,0.9
1986,N.SEMBILAN,Non Malaysian citizens,n.a,2.6
1986,PAHANG,Total of employed,n.a,315.4
1986,PAHANG,Malaysian citizens,Total Malaysian citizens,307.6
1986,PAHANG,Malaysian citizens,Bumiputera,194.6
1986,PAHANG,Malaysian citizens,Chinese,87.3
1986,PAHANG,Malaysian citizens,Indians,25.4
1986,PAHANG,Malaysian citizens,Others,0.3
1986,PAHANG,Non Malaysian citizens,n.a,7.7
1986,P.PINANG,Total of employed,n.a,391.4
1986,P.PINANG,Malaysian citizens,Total Malaysian citizens,387.8
1986,P.PINANG,Malaysian citizens,Bumiputera,122.4
1986,P.PINANG,Malaysian citizens,Chinese,221.9
1986,P.PINANG,Malaysian citizens,Indians,42
1986,P.PINANG,Malaysian citizens,Others,1.5
1986,P.PINANG,Non Malaysian citizens,n.a,3.6
1986,PERAK,Total of employed,n.a,669.9
1986,PERAK,Malaysian citizens,Total Malaysian citizens,661.8
1986,PERAK,Malaysian citizens,Bumiputera,302.3
1986,PERAK,Malaysian citizens,Chinese,262.1
1986,PERAK,Malaysian citizens,Indians,93.4
1986,PERAK,Malaysian citizens,Others,4
1986,PERAK,Non Malaysian citizens,n.a,8.1
1986,PERLIS,Total of employed,n.a,57.6
1986,PERLIS,Malaysian citizens,Total Malaysian citizens,56.9
1986,PERLIS,Malaysian citizens,Bumiputera,43
1986,PERLIS,Malaysian citizens,Chinese,10.6
1986,PERLIS,Malaysian citizens,Indians,1.7
1986,PERLIS,Malaysian citizens,Others,1.5
1986,PERLIS,Non Malaysian citizens,n.a,0.7
1986,SELANGOR,Total of employed,n.a,777.1
1986,SELANGOR,Malaysian citizens,Total Malaysian citizens,756.7
1986,SELANGOR,Malaysian citizens,Bumiputera,346.3
1986,SELANGOR,Malaysian citizens,Chinese,294
1986,SELANGOR,Malaysian citizens,Indians,113.1
1986,SELANGOR,Malaysian citizens,Others,3.3
1986,SELANGOR,Non Malaysian citizens,n.a,20.4
1986,TERENGGANU,Total of employed,n.a,218.4
1986,TERENGGANU,Malaysian citizens,Total Malaysian citizens,212.5
1986,TERENGGANU,Malaysian citizens,Bumiputera,199.5
1986,TERENGGANU,Malaysian citizens,Chinese,11.8
1986,TERENGGANU,Malaysian citizens,Indians,0.9
1986,TERENGGANU,Malaysian citizens,Others,0.4
1986,TERENGGANU,Non Malaysian citizens,n.a,5.9
1986,SABAH,Total of employed,n.a,405.5
1986,SABAH,Malaysian citizens,Total Malaysian citizens,311.6
1986,SABAH,Malaysian citizens,Bumiputera,210.9
1986,SABAH,Malaysian citizens,Chinese,68.2
1986,SABAH,Malaysian citizens,Indians,1.6
1986,SABAH,Malaysian citizens,Others,30.9
1986,SABAH,Non Malaysian citizens,n.a,93.9
1986,SARAWAK,Total of employed,n.a,614.3
1986,SARAWAK,Malaysian citizens,Total Malaysian citizens,607.1
1986,SARAWAK,Malaysian citizens,Bumiputera,423.7
1986,SARAWAK,Malaysian citizens,Chinese,177.4
1986,SARAWAK,Malaysian citizens,Indians,2.2
1986,SARAWAK,Malaysian citizens,Others,3.9
1986,SARAWAK,Non Malaysian citizens,n.a,7.2
1986,W.P.KUALA LUMPUR,Total of employed,n.a,455
1986,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,445.1
1986,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,137.9
1986,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,253.1
1986,W.P.KUALA LUMPUR,Malaysian citizens,Indians,53.2
1986,W.P.KUALA LUMPUR,Malaysian citizens,Others,0.9
1986,W.P.KUALA LUMPUR,Non Malaysian citizens,n.a,10
1986,W.P.LABUAN,Total of employed,n.a,13.6
1986,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,10.5
1986,W.P.LABUAN,Malaysian citizens,Bumiputera,6.3
1986,W.P.LABUAN,Malaysian citizens,Chinese,3.3
1986,W.P.LABUAN,Malaysian citizens,Indians,0.2
1986,W.P.LABUAN,Malaysian citizens,Others,0.6
1986,W.P.LABUAN,Non Malaysian citizens,n.a,3.2
1985,MALAYSIA,Total of employed,n.a,5653.4
1985,MALAYSIA,Malaysian citizens,Total Malaysian citizens,5441.4
1985,MALAYSIA,Malaysian citizens,Bumiputera,2902.5
1985,MALAYSIA,Malaysian citizens,Chinese,1864.3
1985,MALAYSIA,Malaysian citizens,Indians,489
1985,MALAYSIA,Malaysian citizens,Others,185.6
1985,MALAYSIA,Non Malaysian citizens,n.a,212
1985,JOHOR,Total of employed,n.a,672.7
1985,JOHOR,Malaysian citizens,Total Malaysian citizens,651.3
1985,JOHOR,Malaysian citizens,Bumiputera,216.5
1985,JOHOR,Malaysian citizens,Chinese,269.6
1985,JOHOR,Malaysian citizens,Indians,54.2
1985,JOHOR,Malaysian citizens,Others,111
1985,JOHOR,Non Malaysian citizens,n.a,21.4
1985,KEDAH,Total of employed,n.a,413.8
1985,KEDAH,Malaysian citizens,Total Malaysian citizens,411.9
1985,KEDAH,Malaysian citizens,Bumiputera,295
1985,KEDAH,Malaysian citizens,Chinese,78.7
1985,KEDAH,Malaysian citizens,Indians,33.1
1985,KEDAH,Malaysian citizens,Others,5.2
1985,KEDAH,Non Malaysian citizens,n.a,1.9
1985,KELANTAN,Total of employed,n.a,323.6
1985,KELANTAN,Malaysian citizens,Total Malaysian citizens,314.6
1985,KELANTAN,Malaysian citizens,Bumiputera,286
1985,KELANTAN,Malaysian citizens,Chinese,20.3
1985,KELANTAN,Malaysian citizens,Indians,3
1985,KELANTAN,Malaysian citizens,Others,5.3
1985,KELANTAN,Non Malaysian citizens,n.a,9
1985,MELAKA,Total of employed,n.a,170.1
1985,MELAKA,Malaysian citizens,Total Malaysian citizens,166.7
1985,MELAKA,Malaysian citizens,Bumiputera,76.7
1985,MELAKA,Malaysian citizens,Chinese,70.7
1985,MELAKA,Malaysian citizens,Indians,14.3
1985,MELAKA,Malaysian citizens,Others,5
1985,MELAKA,Non Malaysian citizens,n.a,3.4
1985,N.SEMBILAN,Total of employed,n.a,210.8
1985,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,209.2
1985,N.SEMBILAN,Malaysian citizens,Bumiputera,87.5
1985,N.SEMBILAN,Malaysian citizens,Chinese,76
1985,N.SEMBILAN,Malaysian citizens,Indians,43.7
1985,N.SEMBILAN,Malaysian citizens,Others,2
1985,N.SEMBILAN,Non Malaysian citizens,n.a,1.6
1985,PAHANG,Total of employed,n.a,327.8
1985,PAHANG,Malaysian citizens,Total Malaysian citizens,315.1
1985,PAHANG,Malaysian citizens,Bumiputera,201.5
1985,PAHANG,Malaysian citizens,Chinese,87.7
1985,PAHANG,Malaysian citizens,Indians,25.2
1985,PAHANG,Malaysian citizens,Others,0.6
1985,PAHANG,Non Malaysian citizens,n.a,12.7
1985,P.PINANG,Total of employed,n.a,388.1
1985,P.PINANG,Malaysian citizens,Total Malaysian citizens,383.7
1985,P.PINANG,Malaysian citizens,Bumiputera,122.7
1985,P.PINANG,Malaysian citizens,Chinese,215.6
1985,P.PINANG,Malaysian citizens,Indians,43.9
1985,P.PINANG,Malaysian citizens,Others,1.5
1985,P.PINANG,Non Malaysian citizens,n.a,4.4
1985,PERAK,Total of employed,n.a,669.6
1985,PERAK,Malaysian citizens,Total Malaysian citizens,660.9
1985,PERAK,Malaysian citizens,Bumiputera,304.8
1985,PERAK,Malaysian citizens,Chinese,264.3
1985,PERAK,Malaysian citizens,Indians,90.9
1985,PERAK,Malaysian citizens,Others,1
1985,PERAK,Non Malaysian citizens,n.a,8.7
1985,PERLIS,Total of employed,n.a,60.5
1985,PERLIS,Malaysian citizens,Total Malaysian citizens,59.5
1985,PERLIS,Malaysian citizens,Bumiputera,45.6
1985,PERLIS,Malaysian citizens,Chinese,11.3
1985,PERLIS,Malaysian citizens,Indians,1.7
1985,PERLIS,Malaysian citizens,Others,1
1985,PERLIS,Non Malaysian citizens,n.a,1
1985,SELANGOR,Total of employed,n.a,706.1
1985,SELANGOR,Malaysian citizens,Total Malaysian citizens,695.4
1985,SELANGOR,Malaysian citizens,Bumiputera,311.4
1985,SELANGOR,Malaysian citizens,Chinese,255.7
1985,SELANGOR,Malaysian citizens,Indians,109.9
1985,SELANGOR,Malaysian citizens,Others,18.4
1985,SELANGOR,Non Malaysian citizens,n.a,10.7
1985,TERENGGANU,Total of employed,n.a,212.4
1985,TERENGGANU,Malaysian citizens,Total Malaysian citizens,207.4
1985,TERENGGANU,Malaysian citizens,Bumiputera,193.9
1985,TERENGGANU,Malaysian citizens,Chinese,12.7
1985,TERENGGANU,Malaysian citizens,Indians,0.8
1985,TERENGGANU,Malaysian citizens,Others,0
1985,TERENGGANU,Non Malaysian citizens,n.a,5
1985,SABAH,Total of employed,n.a,403.4
1985,SABAH,Malaysian citizens,Total Malaysian citizens,295.4
1985,SABAH,Malaysian citizens,Bumiputera,194
1985,SABAH,Malaysian citizens,Chinese,69.4
1985,SABAH,Malaysian citizens,Indians,2
1985,SABAH,Malaysian citizens,Others,29.9
1985,SABAH,Non Malaysian citizens,n.a,108
1985,SARAWAK,Total of employed,n.a,587.5
1985,SARAWAK,Malaysian citizens,Total Malaysian citizens,580.6
1985,SARAWAK,Malaysian citizens,Bumiputera,408.3
1985,SARAWAK,Malaysian citizens,Chinese,166.7
1985,SARAWAK,Malaysian citizens,Indians,3.1
1985,SARAWAK,Malaysian citizens,Others,2.4
1985,SARAWAK,Non Malaysian citizens,n.a,7
1985,W.P.KUALA LUMPUR,Total of employed,n.a,491.7
1985,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,478.4
1985,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,151.7
1985,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,262.3
1985,W.P.KUALA LUMPUR,Malaysian citizens,Indians,63
1985,W.P.KUALA LUMPUR,Malaysian citizens,Others,1.4
1985,W.P.KUALA LUMPUR,Non Malaysian citizens,n.a,13.3
1985,W.P.LABUAN,Total of employed,n.a,15
1985,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,11.2
1985,W.P.LABUAN,Malaysian citizens,Bumiputera,6.9
1985,W.P.LABUAN,Malaysian citizens,Chinese,3.2
1985,W.P.LABUAN,Malaysian citizens,Indians,0.2
1985,W.P.LABUAN,Malaysian citizens,Others,0.8
1985,W.P.LABUAN,Non Malaysian citizens,n.a,3.9
1984,MALAYSIA,Total of employed,n.a,5566.7
1984,MALAYSIA,Malaysian citizens,Total Malaysian citizens,5364.8
1984,MALAYSIA,Malaysian citizens,Bumiputera,2903
1984,MALAYSIA,Malaysian citizens,Chinese,1820.2
1984,MALAYSIA,Malaysian citizens,Indians,487.1
1984,MALAYSIA,Malaysian citizens,Others,154.5
1984,MALAYSIA,Non Malaysian citizens,n.a,201.9
1984,JOHOR,Total of employed,n.a,657.3
1984,JOHOR,Malaysian citizens,Total Malaysian citizens,642
1984,JOHOR,Malaysian citizens,Bumiputera,219.6
1984,JOHOR,Malaysian citizens,Chinese,257.5
1984,JOHOR,Malaysian citizens,Indians,57.6
1984,JOHOR,Malaysian citizens,Others,107.5
1984,JOHOR,Non Malaysian citizens,n.a,15.3
1984,KEDAH,Total of employed,n.a,417.6
1984,KEDAH,Malaysian citizens,Total Malaysian citizens,415.3
1984,KEDAH,Malaysian citizens,Bumiputera,300.6
1984,KEDAH,Malaysian citizens,Chinese,77.1
1984,KEDAH,Malaysian citizens,Indians,32.4
1984,KEDAH,Malaysian citizens,Others,5.2
1984,KEDAH,Non Malaysian citizens,n.a,2.3
1984,KELANTAN,Total of employed,n.a,322.3
1984,KELANTAN,Malaysian citizens,Total Malaysian citizens,311.1
1984,KELANTAN,Malaysian citizens,Bumiputera,283
1984,KELANTAN,Malaysian citizens,Chinese,20.2
1984,KELANTAN,Malaysian citizens,Indians,4.2
1984,KELANTAN,Malaysian citizens,Others,3.7
1984,KELANTAN,Non Malaysian citizens,n.a,11.3
1984,MELAKA,Total of employed,n.a,162.5
1984,MELAKA,Malaysian citizens,Total Malaysian citizens,160.1
1984,MELAKA,Malaysian citizens,Bumiputera,75.1
1984,MELAKA,Malaysian citizens,Chinese,66.2
1984,MELAKA,Malaysian citizens,Indians,14.5
1984,MELAKA,Malaysian citizens,Others,4.3
1984,MELAKA,Non Malaysian citizens,n.a,2.4
1984,N.SEMBILAN,Total of employed,n.a,223.3
1984,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,221.3
1984,N.SEMBILAN,Malaysian citizens,Bumiputera,91
1984,N.SEMBILAN,Malaysian citizens,Chinese,84.2
1984,N.SEMBILAN,Malaysian citizens,Indians,43.2
1984,N.SEMBILAN,Malaysian citizens,Others,2.9
1984,N.SEMBILAN,Non Malaysian citizens,n.a,2
1984,PAHANG,Total of employed,n.a,306.9
1984,PAHANG,Malaysian citizens,Total Malaysian citizens,299.8
1984,PAHANG,Malaysian citizens,Bumiputera,190.6
1984,PAHANG,Malaysian citizens,Chinese,82.4
1984,PAHANG,Malaysian citizens,Indians,25.8
1984,PAHANG,Malaysian citizens,Others,1
1984,PAHANG,Non Malaysian citizens,n.a,7.1
1984,P.PINANG,Total of employed,n.a,383.7
1984,P.PINANG,Malaysian citizens,Total Malaysian citizens,380
1984,P.PINANG,Malaysian citizens,Bumiputera,125
1984,P.PINANG,Malaysian citizens,Chinese,211.2
1984,P.PINANG,Malaysian citizens,Indians,41.9
1984,P.PINANG,Malaysian citizens,Others,1.9
1984,P.PINANG,Non Malaysian citizens,n.a,3.6
1984,PERAK,Total of employed,n.a,659.6
1984,PERAK,Malaysian citizens,Total Malaysian citizens,649
1984,PERAK,Malaysian citizens,Bumiputera,292.6
1984,PERAK,Malaysian citizens,Chinese,268.7
1984,PERAK,Malaysian citizens,Indians,86.6
1984,PERAK,Malaysian citizens,Others,1.1
1984,PERAK,Non Malaysian citizens,n.a,10.5
1984,PERLIS,Total of employed,n.a,61.8
1984,PERLIS,Malaysian citizens,Total Malaysian citizens,60.9
1984,PERLIS,Malaysian citizens,Bumiputera,46.3
1984,PERLIS,Malaysian citizens,Chinese,11.1
1984,PERLIS,Malaysian citizens,Indians,1.2
1984,PERLIS,Malaysian citizens,Others,2.2
1984,PERLIS,Non Malaysian citizens,n.a,0.9
1984,SELANGOR,Total of employed,n.a,690.3
1984,SELANGOR,Malaysian citizens,Total Malaysian citizens,677.8
1984,SELANGOR,Malaysian citizens,Bumiputera,302
1984,SELANGOR,Malaysian citizens,Chinese,245
1984,SELANGOR,Malaysian citizens,Indians,110
1984,SELANGOR,Malaysian citizens,Others,20.8
1984,SELANGOR,Non Malaysian citizens,n.a,12.5
1984,TERENGGANU,Total of employed,n.a,204.4
1984,TERENGGANU,Malaysian citizens,Total Malaysian citizens,198.4
1984,TERENGGANU,Malaysian citizens,Bumiputera,185.9
1984,TERENGGANU,Malaysian citizens,Chinese,11.7
1984,TERENGGANU,Malaysian citizens,Indians,0.8
1984,TERENGGANU,Malaysian citizens,Others,0.1
1984,TERENGGANU,Non Malaysian citizens,n.a,6
1984,SABAH,Total of employed,n.a,400.3
1984,SABAH,Malaysian citizens,Total Malaysian citizens,291.9
1984,SABAH,Malaysian citizens,Bumiputera,222.3
1984,SABAH,Malaysian citizens,Chinese,66.8
1984,SABAH,Malaysian citizens,Indians,2.3
1984,SABAH,Malaysian citizens,Others,0.5
1984,SABAH,Non Malaysian citizens,n.a,108.4
1984,SARAWAK,Total of employed,n.a,575.3
1984,SARAWAK,Malaysian citizens,Total Malaysian citizens,570.1
1984,SARAWAK,Malaysian citizens,Bumiputera,405.5
1984,SARAWAK,Malaysian citizens,Chinese,160.1
1984,SARAWAK,Malaysian citizens,Indians,3.5
1984,SARAWAK,Malaysian citizens,Others,1
1984,SARAWAK,Non Malaysian citizens,n.a,5.2
1984,W.P.KUALA LUMPUR,Total of employed,n.a,485.4
1984,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,475.1
1984,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,155.9
1984,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,254.2
1984,W.P.KUALA LUMPUR,Malaysian citizens,Indians,62.9
1984,W.P.KUALA LUMPUR,Malaysian citizens,Others,2
1984,W.P.KUALA LUMPUR,Non Malaysian citizens,n.a,10.3
1984,W.P.LABUAN,Total of employed,n.a,16
1984,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,11.7
1984,W.P.LABUAN,Malaysian citizens,Bumiputera,7.6
1984,W.P.LABUAN,Malaysian citizens,Chinese,3.8
1984,W.P.LABUAN,Malaysian citizens,Indians,0.2
1984,W.P.LABUAN,Malaysian citizens,Others,0.1
1984,W.P.LABUAN,Non Malaysian citizens,n.a,4.2
1983,MALAYSIA,Total of employed,n.a,5457
1983,MALAYSIA,Malaysian citizens,Total Malaysian citizens,5285.6
1983,MALAYSIA,Malaysian citizens,Bumiputera,2704.1
1983,MALAYSIA,Malaysian citizens,Chinese,1817.7
1983,MALAYSIA,Malaysian citizens,Indians,472.9
1983,MALAYSIA,Malaysian citizens,Others,291
1983,MALAYSIA,Non Malaysian citizens,n.a,171.3
1983,JOHOR,Total of employed,n.a,623.7
1983,JOHOR,Malaysian citizens,Total Malaysian citizens,614.6
1983,JOHOR,Malaysian citizens,Bumiputera,187.9
1983,JOHOR,Malaysian citizens,Chinese,241.4
1983,JOHOR,Malaysian citizens,Indians,45.5
1983,JOHOR,Malaysian citizens,Others,139.7
1983,JOHOR,Non Malaysian citizens,n.a,9.1
1983,KEDAH,Total of employed,n.a,373.6
1983,KEDAH,Malaysian citizens,Total Malaysian citizens,371.7
1983,KEDAH,Malaysian citizens,Bumiputera,280
1983,KEDAH,Malaysian citizens,Chinese,60.3
1983,KEDAH,Malaysian citizens,Indians,19.3
1983,KEDAH,Malaysian citizens,Others,12.2
1983,KEDAH,Non Malaysian citizens,n.a,1.8
1983,KELANTAN,Total of employed,n.a,282.5
1983,KELANTAN,Malaysian citizens,Total Malaysian citizens,277
1983,KELANTAN,Malaysian citizens,Bumiputera,257.9
1983,KELANTAN,Malaysian citizens,Chinese,14.9
1983,KELANTAN,Malaysian citizens,Indians,4
1983,KELANTAN,Malaysian citizens,Others,0.3
1983,KELANTAN,Non Malaysian citizens,n.a,5.5
1983,MELAKA,Total of employed,n.a,165.5
1983,MELAKA,Malaysian citizens,Total Malaysian citizens,164.4
1983,MELAKA,Malaysian citizens,Bumiputera,54.2
1983,MELAKA,Malaysian citizens,Chinese,82.4
1983,MELAKA,Malaysian citizens,Indians,25
1983,MELAKA,Malaysian citizens,Others,2.8
1983,MELAKA,Non Malaysian citizens,n.a,1.1
1983,N.SEMBILAN,Total of employed,n.a,215
1983,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,214.2
1983,N.SEMBILAN,Malaysian citizens,Bumiputera,91.7
1983,N.SEMBILAN,Malaysian citizens,Chinese,87.2
1983,N.SEMBILAN,Malaysian citizens,Indians,32.5
1983,N.SEMBILAN,Malaysian citizens,Others,2.8
1983,N.SEMBILAN,Non Malaysian citizens,n.a,0.8
1983,PAHANG,Total of employed,n.a,333.5
1983,PAHANG,Malaysian citizens,Total Malaysian citizens,320.8
1983,PAHANG,Malaysian citizens,Bumiputera,193.8
1983,PAHANG,Malaysian citizens,Chinese,95.2
1983,PAHANG,Malaysian citizens,Indians,29.7
1983,PAHANG,Malaysian citizens,Others,2.1
1983,PAHANG,Non Malaysian citizens,n.a,12.7
1983,P.PINANG,Total of employed,n.a,404.8
1983,P.PINANG,Malaysian citizens,Total Malaysian citizens,395.7
1983,P.PINANG,Malaysian citizens,Bumiputera,136
1983,P.PINANG,Malaysian citizens,Chinese,220.4
1983,P.PINANG,Malaysian citizens,Indians,36.6
1983,P.PINANG,Malaysian citizens,Others,2.8
1983,P.PINANG,Non Malaysian citizens,n.a,9.1
1983,PERAK,Total of employed,n.a,669.2
1983,PERAK,Malaysian citizens,Total Malaysian citizens,658.6
1983,PERAK,Malaysian citizens,Bumiputera,277.7
1983,PERAK,Malaysian citizens,Chinese,278.7
1983,PERAK,Malaysian citizens,Indians,92.2
1983,PERAK,Malaysian citizens,Others,9.9
1983,PERAK,Non Malaysian citizens,n.a,10.6
1983,PERLIS,Total of employed,n.a,63.8
1983,PERLIS,Malaysian citizens,Total Malaysian citizens,63
1983,PERLIS,Malaysian citizens,Bumiputera,43
1983,PERLIS,Malaysian citizens,Chinese,17.1
1983,PERLIS,Malaysian citizens,Indians,2
1983,PERLIS,Malaysian citizens,Others,0.9
1983,PERLIS,Non Malaysian citizens,n.a,0.8
1983,SELANGOR,Total of employed,n.a,739.9
1983,SELANGOR,Malaysian citizens,Total Malaysian citizens,716.9
1983,SELANGOR,Malaysian citizens,Bumiputera,246.2
1983,SELANGOR,Malaysian citizens,Chinese,265
1983,SELANGOR,Malaysian citizens,Indians,130.4
1983,SELANGOR,Malaysian citizens,Others,75.3
1983,SELANGOR,Non Malaysian citizens,n.a,23.1
1983,SABAH,Total of employed,n.a,377.7
1983,SABAH,Malaysian citizens,Total Malaysian citizens,315.4
1983,SABAH,Malaysian citizens,Bumiputera,217.2
1983,SABAH,Malaysian citizens,Chinese,67.2
1983,SABAH,Malaysian citizens,Indians,2.5
1983,SABAH,Malaysian citizens,Others,28.5
1983,SABAH,Non Malaysian citizens,n.a,62.2
1983,SARAWAK,Total of employed,n.a,540.1
1983,SARAWAK,Malaysian citizens,Total Malaysian citizens,533.6
1983,SARAWAK,Malaysian citizens,Bumiputera,376.7
1983,SARAWAK,Malaysian citizens,Chinese,152
1983,SARAWAK,Malaysian citizens,Indians,3.1
1983,SARAWAK,Malaysian citizens,Others,1.8
1983,SARAWAK,Non Malaysian citizens,n.a,6.5
1983,W.P.KUALA LUMPUR,Total of employed,n.a,430.7
1983,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,407
1983,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,126.4
1983,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,220.8
1983,W.P.KUALA LUMPUR,Malaysian citizens,Indians,48
1983,W.P.KUALA LUMPUR,Malaysian citizens,Others,11.9
1983,W.P.KUALA LUMPUR,Non Malaysian citizens,n.a,23.7
1982,MALAYSIA,Total of employed,n.a,5249
1982,MALAYSIA,Malaysian citizens,Total Malaysian citizens,5112.7
1982,MALAYSIA,Malaysian citizens,Bumiputera,2676.2
1982,MALAYSIA,Malaysian citizens,Chinese,1752.3
1982,MALAYSIA,Malaysian citizens,Indians,458.4
1982,MALAYSIA,Malaysian citizens,Others,225.8
1982,MALAYSIA,Non Malaysian citizens,n.a,136.3
1982,JOHOR,Total of employed,n.a,630.2
1982,JOHOR,Malaysian citizens,Total Malaysian citizens,612.7
1982,JOHOR,Malaysian citizens,Bumiputera,210.6
1982,JOHOR,Malaysian citizens,Chinese,238.2
1982,JOHOR,Malaysian citizens,Indians,54.3
1982,JOHOR,Malaysian citizens,Others,109.6
1982,JOHOR,Non Malaysian citizens,n.a,17.5
1982,KEDAH,Total of employed,n.a,389
1982,KEDAH,Malaysian citizens,Total Malaysian citizens,385.7
1982,KEDAH,Malaysian citizens,Bumiputera,286.1
1982,KEDAH,Malaysian citizens,Chinese,68.7
1982,KEDAH,Malaysian citizens,Indians,24.4
1982,KEDAH,Malaysian citizens,Others,6.6
1982,KEDAH,Non Malaysian citizens,n.a,3.3
1982,KELANTAN,Total of employed,n.a,304.3
1982,KELANTAN,Malaysian citizens,Total Malaysian citizens,297.2
1982,KELANTAN,Malaysian citizens,Bumiputera,272.9
1982,KELANTAN,Malaysian citizens,Chinese,19
1982,KELANTAN,Malaysian citizens,Indians,1.7
1982,KELANTAN,Malaysian citizens,Others,3.5
1982,KELANTAN,Non Malaysian citizens,n.a,7.1
1982,MELAKA,Total of employed,n.a,167.2
1982,MELAKA,Malaysian citizens,Total Malaysian citizens,164.2
1982,MELAKA,Malaysian citizens,Bumiputera,75.3
1982,MELAKA,Malaysian citizens,Chinese,67.9
1982,MELAKA,Malaysian citizens,Indians,18.1
1982,MELAKA,Malaysian citizens,Others,2.8
1982,MELAKA,Non Malaysian citizens,n.a,3
1982,N.SEMBILAN,Total of employed,n.a,216.3
1982,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,214.3
1982,N.SEMBILAN,Malaysian citizens,Bumiputera,86.8
1982,N.SEMBILAN,Malaysian citizens,Chinese,79.1
1982,N.SEMBILAN,Malaysian citizens,Indians,43.1
